"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","age","gender","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment","playerNr","state","target_found","direction","president","identification","news","trust","peace","ownParty","politicsLadder","newssource","newssource2","extrasource","feedback","expertise","confidence_self_number","confidence_other_number","state_type","state_type_factor","favorability","favorability_fact","same_majority","same_majority_fact","conditions","percDem","winner","state_short","population","diff1","diff2","improvement"
85,60,61,1,84,70,0.1,12,8,9,33,"male",12,9,"Low","High",2,"High","9",0.714285714285714,-0.169207058628142,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,93,91,1,79,75,0.111111111111111,14,9,2,33,"male",4,5,"Low","Low",2,"High","2",1.17721518987342,0.293722416959562,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,63,61,0,57,50,0.153846153846154,15,9,9,33,"male",4,4,"High","High",2,"High","9",1.10526315789474,0.221770384980881,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,91,93,1,94,103,0.166666666666667,16,10,7,33,"male",4,3,"Low","High",2,"High","7",0.968085106382979,0.0845923334691228,-1,"underestimate",0,0,-3,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,71,66,0,44,56,0.333333333333333,17,8,1,33,"male",10,5,"High","Low",2,"High","1",1.61363636363636,0.730143590722508,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,83,79,0,76,67,0.25,18,8,3,33,"male",3,3,"High","Low",2,"High","3",1.09210526315789,0.208612490244039,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,94,99,0,98,111,0.294117647058824,19,9,8,33,"male",4,4,"High","High",2,"High","8",0.959183673469388,0.0756909005555317,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,68,66,0,62,54,0.142857142857143,20,8,10,33,"male",3,4,"High","High",2,"High","10",1.09677419354839,0.213281420634531,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,38,41,0,44,46,0.375,17,7,8,74,"male",7,8,"High","High",2,"High","8",0.863636363636364,-0.0198564092774923,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,60,60,1,93,67,0,1,8,3,40,"male",11,18,"Low","Low",2,"High","3",0.645161290322581,-0.238331482591275,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,40,40,1,57,47,0,5,9,8,40,"male",6,8,"Low","High",2,"High","8",0.701754385964912,-0.181738386948944,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,55,55,1,94,66,0,6,8,3,40,"male",8,8,"Low","Low",2,"High","3",0.585106382978723,-0.298386389935133,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,48,49,0,76,54,0.166666666666667,8,7,4,40,"male",5,4,"High","Low",2,"High","4",0.631578947368421,-0.251913825545435,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,70,70,0,98,84,0,9,8,4,40,"male",4,6,"High","Low",2,"High","4",0.714285714285714,-0.169207058628142,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,61,61,1,62,73,0,10,9,8,40,"male",4,4,"Low","High",2,"High","8",0.983870967741935,0.10037819482808,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,61,64,1,93,67,0.5,11,8,3,40,"male",6,9,"Low","Low",2,"High","3",0.655913978494624,-0.227578794419232,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,53,54,0,84,64,0.0909090909090909,12,7,7,40,"male",5,4,"High","High",2,"High","7",0.630952380952381,-0.252540391961475,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,30,30,0,58,39,0,13,9,1,40,"male",5,7,"High","Low",2,"High","1",0.517241379310345,-0.366251393603511,-1,"underestimate",0,1,-8,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,55,56,1,79,67,0.0833333333333333,14,9,9,40,"male",4,9,"Low","High",2,"High","9",0.69620253164557,-0.187290241268286,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,44,44,1,57,55,0,15,9,7,40,"male",4,6,"Low","High",2,"High","7",0.771929824561403,-0.111562948352453,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,61,65,1,94,73,0.333333333333333,16,7,3,40,"male",4,5,"Low","Low",2,"High","3",0.648936170212766,-0.23455660270109,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,35,36,0,44,42,0.142857142857143,17,8,4,40,"male",5,4,"High","Low",2,"High","4",0.795454545454545,-0.0880382274593106,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,65,68,0,98,72,0.428571428571429,19,7,8,40,"male",8,3,"High","High",2,"High","8",0.663265306122449,-0.220227466791407,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,41,41,0,62,46,0,20,8,7,40,"male",4,5,"High","High",2,"High","7",0.661290322580645,-0.222202450333211,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,110,104,1,93,88,0.272727272727273,1,7,8,68,"female",6,11,"Low","High",2,"High","8",1.18279569892473,0.299302926010875,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,149,143,0,84,124,0.24,2,8,8,68,"female",14,12,"High","High",2,"High","8",1.77380952380952,0.890316750895668,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,87,87,1,58,71,0,3,8,7,68,"female",7,10,"Low","High",2,"High","7",1.5,0.616507227086144,1,"overestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,147,143,0,94,124,0.173913043478261,6,7,4,68,"female",3,9,"High","Low",2,"High","4",1.56382978723404,0.680337014320187,1,"overestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,59,57,1,44,48,0.181818181818182,7,9,9,68,"female",7,10,"Low","High",2,"High","9",1.34090909090909,0.457416317995235,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,119,116,0,93,110,0.333333333333333,11,7,4,68,"female",6,6,"High","Low",2,"High","4",1.27956989247312,0.396077119559262,1,"overestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,68,71,1,84,81,0.230769230769231,12,9,1,68,"female",7,5,"Low","Low",2,"High","1",0.80952380952381,-0.0739689633900464,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,57,60,1,58,66,0.333333333333333,13,8,3,68,"female",8,10,"Low","Low",2,"High","3",0.982758620689655,0.0992658477757992,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,62,66,0,79,75,0.307692307692308,14,3,2,68,"female",8,7,"High","Low",1,"Low","2",0.784810126582278,-0.0986826463315775,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,78,82,1,94,95,0.235294117647059,16,8,7,68,"female",7,6,"Low","High",2,"High","7",0.829787234042553,-0.0537055388713028,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,47,44,1,44,40,0.428571428571429,17,7,1,68,"female",9,7,"Low","Low",2,"High","1",1.06818181818182,0.184689045267962,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,122,116,1,98,100,0.272727272727273,19,7,9,68,"female",9,6,"Low","High",2,"High","9",1.24489795918367,0.361405186269818,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,59,62,1,62,70,0.272727272727273,20,8,7,68,"female",7,5,"Low","High",2,"High","7",0.951612903225806,0.0681201303119505,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,50,53,0,58,60,0.3,3,7,10,32,"male",6,5,"High","High",2,"High","10",0.862068965517241,-0.0214238073966146,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,87,87,1,94,103,0,6,8,1,32,"male",4,5,"Low","Low",2,"High","1",0.925531914893617,0.042039141979761,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,53,48,1,44,43,0.5,7,8,9,32,"male",5,6,"Low","High",2,"High","9",1.20454545454545,0.321052681631599,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,58,68,0,76,70,0.833333333333333,8,7,10,32,"male",11,7,"High","High",2,"High","10",0.763157894736842,-0.120334878177014,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,77,77,1,58,63,0,13,8,2,32,"male",3,10,"Low","Low",2,"High","2",1.32758620689655,0.444093433982696,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,94,90,1,79,75,0.210526315789474,14,9,7,32,"male",4,6,"Low","High",2,"High","7",1.18987341772152,0.306380644807663,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,43,44,1,57,51,0.125,15,9,1,32,"male",3,6,"Low","Low",2,"High","1",0.754385964912281,-0.129106808001575,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,94,97,1,94,103,0.333333333333333,16,9,7,32,"male",5,5,"Low","High",2,"High","7",1,0.116507227086144,0,"correct",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,62,71,0,76,76,0.642857142857143,18,7,8,32,"male",5,6,"High","High",2,"High","8",0.815789473684211,-0.0677032992296455,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,79,81,0,98,97,0.111111111111111,19,4,2,32,"male",7,5,"High","Low",1,"Low","2",0.806122448979592,-0.0773703239342641,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,52,63,0,62,63,1,20,4,10,32,"male",6,9,"High","High",1,"Low","10",0.838709677419355,-0.0447830954945011,-1,"underestimate",1,0,6,3,"Copy",2,"LH","88","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,70,67,1,93,67,1,1,7,3,34,"female",20,23,"Low","Low",2,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,47,53,0,84,53,1,2,8,4,34,"female",15,18,"High","Low",2,"High","4",0.55952380952381,-0.323968963390046,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,21,29,0,58,30,0.888888888888889,3,9,1,34,"female",12,17,"High","Low",2,"High","1",0.362068965517241,-0.521423807396615,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,19,36,0,57,38,0.894736842105263,5,8,3,34,"female",14,88,"High","Low",2,"High","3",0.333333333333333,-0.550159439580523,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,31,36,0,94,37,0.833333333333333,6,8,10,34,"female",12,14,"High","High",2,"High","10",0.329787234042553,-0.553705538871303,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,41,44,1,44,49,0.375,7,8,8,34,"female",11,14,"Low","High",2,"High","8",0.931818181818182,0.0483254089043258,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,62,76,1,76,76,1,8,8,8,34,"female",15,18,"Low","High",2,"High","8",0.815789473684211,-0.0677032992296455,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,21,21,0,62,24,0,10,9,10,34,"female",14,14,"High","High",2,"High","10",0.338709677419355,-0.544783095494501,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,29,36,0,58,37,0.875,13,9,10,34,"female",12,32,"High","High",2,"High","10",0.5,-0.383492772913856,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,59,47,1,57,47,1,15,7,8,34,"female",12,13,"Low","High",2,"High","8",1.03508771929825,0.15159494638439,1,"overestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,13,26,0,44,27,0.928571428571429,17,10,1,34,"female",11,11,"High","Low",2,"High","1",0.295454545454545,-0.588038227459311,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,36,40,0,76,40,1,18,8,10,34,"female",13,68,"High","High",2,"High","10",0.473684210526316,-0.40980856238754,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,70,70,1,93,67,0,1,9,3,36,"female",11,28,"Low","Low",2,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,50,51,0,84,60,0.1,2,7,8,36,"female",10,30,"High","High",2,"High","8",0.595238095238095,-0.288254677675761,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,70,70,0,58,55,0,3,8,4,36,"female",11,27,"High","Low",2,"High","4",1.20689655172414,0.323403778810282,1,"overestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,100,100,1,79,81,0,4,10,3,36,"female",7,12,"Low","Low",2,"High","3",1.26582278481013,0.382330011896271,1,"overestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,50,60,1,94,61,0.909090909090909,6,8,3,36,"female",8,16,"Low","Low",2,"High","3",0.531914893617021,-0.351577879296835,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,110,104,1,76,92,0.333333333333333,8,8,9,36,"female",11,8,"Low","High",2,"High","9",1.44736842105263,0.563875648138776,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,75,78,0,98,91,0.1875,9,7,10,36,"female",19,9,"High","High",2,"High","10",0.76530612244898,-0.118186650464876,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,100,93,1,62,77,0.304347826086957,10,8,8,36,"female",9,9,"Low","High",2,"High","8",1.61290322580645,0.729410452892596,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,60,55,0,58,49,0.454545454545455,13,8,3,36,"female",9,9,"High","Low",2,"High","3",1.03448275862069,0.150989985706834,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
